District,Households_Rural,Households_Rural_Livable,Households_Rural_Dilapidated,Households_Rural_Dilapidated,Households_Rural_Toilet_Premise,Households_Rural_Toilet_Premise,Households_Urban,Households_Urban_Livable,Households_Urban_Dilapidated,Households_Urban_Toilet_Premise
Rohtas,512383.0,39.8,5.7,5.420699999999999,6.1,2.1872999999999996,95678.0,95678.0,5645.002,65443.752
Aurangabad,428291.0,54.2,6.2,5.8466,1.2,0.943,49006.0,49006.0,3234.3959999999997,8429.032
Aurangabad,551789.0,54.2,6.2,5.8466,1.2,0.943,427343.0,427343.0,28204.638,73502.996
Aurangabad,428291.0,52.9,6.1,5.7584,1.4,1.0384000000000002,49006.0,49006.0,3185.39,10683.308
Aurangabad,551789.0,52.9,6.1,5.7584,1.4,1.0384000000000002,427343.0,427343.0,27777.295,93160.774
Aurangabad,428291.0,39.5,5.3,5.0721,3.9,1.4355000000000002,49006.0,49006.0,2646.324,33324.08
Aurangabad,551789.0,39.5,5.3,5.0721,3.9,1.4355000000000002,427343.0,427343.0,23076.522,290593.24
Aurangabad,428291.0,39.0,8.0,7.88,1.8,0.985,49006.0,49006.0,3920.48,9703.188
Aurangabad,551789.0,39.0,8.0,7.88,1.8,0.985,427343.0,427343.0,34187.44,84613.914
Aurangabad,428291.0,31.7,5.1,5.0031,27.6,0.7848,49006.0,49006.0,2548.312,23963.933999999997
Aurangabad,551789.0,31.7,5.1,5.0031,27.6,0.7848,427343.0,427343.0,22221.836,208970.72699999998
Aurangabad,428291.0,21.9,1.4,1.3678,61.7,0.5861999999999999,49006.0,49006.0,686.084,42831.244000000006
Aurangabad,551789.0,21.9,1.4,1.3678,61.7,0.5861999999999999,427343.0,427343.0,5982.802,373497.782
Gaya,696289.0,58.8,7.5,7.05,1.0,1.5979999999999999,111282.0,111282.0,8791.278,18361.53
Gaya,696289.0,55.6,7.1,6.6739999999999995,1.9,1.5979999999999999,111282.0,111282.0,8346.15,26930.244
Gaya,696289.0,33.8,4.5,4.2435,8.0,1.6974,111282.0,111282.0,5230.254,86577.396
Nawada,379551.0,59.7,10.0,9.59,1.0,1.5344000000000002,45323.0,45323.0,4668.269,7840.879
Nawada,379551.0,57.6,9.6,9.1968,1.3,1.5328,45323.0,45323.0,4486.977,10107.029
Nawada,379551.0,37.7,6.2,5.859,4.4,1.7954999999999999,45323.0,45323.0,2900.672,31408.839
Jamui,325909.0,62.0,7.8,7.5192000000000005,0.7,1.6388,30851.0,30851.0,2468.08,3671.2690000000002
Jamui,325909.0,60.8,7.8,7.5114,0.9,1.8296999999999999,30851.0,30851.0,2468.08,4565.948
Jamui,325909.0,47.1,8.3,7.901600000000001,2.8,3.1415999999999995,30851.0,30851.0,2622.335,15086.139
Jehanabad,186660.0,56.9,8.4,7.828800000000001,1.2,1.4912,28132.0,28132.0,2560.0119999999997,6273.436
Jehanabad,186660.0,54.6,8.2,7.6588,1.7,1.4944000000000002,28132.0,28132.0,2475.616,7820.696
Jehanabad,186660.0,37.4,6.6,6.27,5.3,1.805,28132.0,28132.0,1941.1080000000002,19045.364
Arwal,134334.0,56.6,7.0,6.426,1.0,1.4687999999999999,9960.0,9960.0,776.88,2241.0
Arwal,134334.0,56.0,6.9,6.341100000000001,1.0,1.4704000000000002,9960.0,9960.0,766.92,2360.52
Arwal,134334.0,48.6,5.8,5.394,1.6,1.395,9960.0,9960.0,607.56,3884.4
North  District,11543.0,44.1,3.5,3.36,5.9,4.704000000000001,2066.0,2066.0,76.44200000000001,1549.5
North  District,11543.0,41.5,3.3,3.1581,6.6,4.306500000000001,2066.0,2066.0,72.31,1599.0840000000003
North  District,11543.0,19.1,1.8,1.6865999999999999,12.2,1.5929,2066.0,2066.0,37.188,2010.2179999999998
West District,32091.0,50.7,7.8,7.566,3.0,3.2009999999999996,1886.0,1886.0,148.99400000000003,1586.1259999999997
West District,32091.0,49.2,7.7,7.4536,3.0,3.0976,1886.0,1886.0,147.108,1589.898
West District,32091.0,13.8,6.2,5.697800000000001,1.9,1.4704000000000002,1886.0,1886.0,124.47599999999998,1684.1979999999999
South District,31135.0,44.6,5.9,5.7643,1.9,3.1264000000000003,8163.0,8163.0,481.617,6930.387000000001
South District,31135.0,39.9,5.1,4.977599999999999,3.2,2.7327999999999997,8163.0,8163.0,416.31299999999993,7093.647000000001
South District,31135.0,14.8,0.9,0.8712000000000001,10.2,0.968,8163.0,8163.0,73.467,7991.577000000001
East District,40626.0,40.8,7.4,7.1854,3.3,4.952099999999999,41512.0,41512.0,3113.4,35617.296
East District,40626.0,29.8,4.7,4.5261000000000005,20.8,3.4668,41512.0,41512.0,1992.576,37402.312
East District,40626.0,17.5,1.7,1.6200999999999999,40.3,1.906,41512.0,41512.0,705.704,39394.888000000006
Tawang,10730.0,45.8,4.1,3.977,0.6,20.078999999999997,2452.0,2452.0,100.53199999999998,1701.688
Tawang,10730.0,42.2,3.5,3.3740000000000006,1.4,17.352,2452.0,2452.0,85.82,1816.9319999999998
Tawang,10730.0,24.4,0.6,0.5598,5.1,4.198499999999999,2452.0,2452.0,14.712,2390.7
West Kameng,17889.0,46.7,2.4,2.3016,5.7,6.137600000000001,0.0,0.0,0.0,0.0
West Kameng,17889.0,45.2,2.5,2.395,5.9,6.1312,0.0,0.0,0.0,0.0
West Kameng,17889.0,40.3,2.9,2.7607999999999997,6.4,6.0928,0.0,0.0,0.0,0.0
East Kameng,14503.0,57.1,2.5,2.45,2.2,5.292000000000001,5215.0,5215.0,135.59,1147.3
East Kameng,14503.0,54.5,2.5,2.45,7.3,5.292000000000001,5215.0,5215.0,130.375,1679.2300000000002
East Kameng,14503.0,46.5,2.4,2.3496,23.2,5.4824,5215.0,5215.0,130.375,3337.6
Papum Pare,20308.0,43.2,3.9,3.7596000000000003,8.4,7.4228000000000005,30180.0,30180.0,1207.2,16538.64
Papum Pare,20308.0,35.5,3.6,3.4848000000000003,17.3,6.291999999999999,30180.0,30180.0,1116.66,23178.24
Papum Pare,20308.0,30.4,3.5,3.395,23.4,5.529,30180.0,30180.0,1056.3,27675.06
Upper Subansiri,14542.0,62.3,2.5,2.4775,2.5,10.009099999999998,4672.0,4672.0,116.8,1607.168
Upper Subansiri,14542.0,58.1,2.3,2.2701,3.2,9.4752,4672.0,4672.0,107.45599999999999,1999.6159999999998
Upper Subansiri,14542.0,36.9,1.2,1.164,6.8,6.887,4672.0,4672.0,56.06399999999999,3975.8719999999994
West Siang,22272.0,40.6,0.8,0.7848,3.2,20.601,8503.0,8503.0,68.024,6045.632999999999
West Siang,22272.0,37.6,1.1,1.0703,5.1,16.541,8503.0,8503.0,93.53300000000002,6564.316
West Siang,22272.0,28.4,2.1,1.9929000000000001,10.7,4.4603,8503.0,8503.0,178.563,8128.8679999999995
East Siang,19497.0,26.7,1.5,1.452,6.1,14.9072,9524.0,9524.0,142.86,4514.376
East Siang,19497.0,35.5,2.4,2.316,8.1,13.896,9524.0,9524.0,228.576,5857.26
East Siang,19497.0,53.8,4.3,4.1151,12.2,11.6754,9524.0,9524.0,409.532,8638.268
Upper Siang,8569.0,28.8,0.4,0.39480000000000004,2.2,9.4752,2182.0,2182.0,8.728000000000002,1228.466
Upper Siang,8569.0,32.3,0.5,0.489,5.7,7.921799999999999,2182.0,2182.0,13.092,1339.7479999999998
Upper Siang,8569.0,45.0,1.0,0.945,18.4,2.4570000000000003,2182.0,2182.0,24.002000000000002,1749.964
Changlang,33422.0,48.8,1.7,1.6676999999999997,2.0,10.8891,6498.0,6498.0,110.46600000000001,4243.1939999999995
Changlang,33422.0,47.1,1.5,1.4655,2.3,11.1378,6498.0,6498.0,103.96800000000002,4483.62
Changlang,33422.0,36.7,0.8,0.7584000000000001,4.6,12.6084,6498.0,6498.0,51.98400000000001,5932.674
Tirap,18420.0,43.1,1.0,0.995,1.8,12.238500000000002,6500.0,6500.0,65.0,5564.0
Tirap,18420.0,43.8,1.1,1.0868,3.6,13.436799999999998,6500.0,6500.0,71.50000000000001,5648.5
Tirap,18420.0,46.2,1.5,1.4445,10.4,17.8155,6500.0,6500.0,97.5,5973.5
Lower Subansiri,18112.0,39.6,1.5,1.4760000000000002,5.9,14.563200000000002,5365.0,5365.0,80.475,3653.5649999999996
Lower Subansiri,18112.0,36.2,1.3,1.2714,7.6,12.4206,5365.0,5365.0,69.745,3980.83
Lower Subansiri,18112.0,22.8,0.7,0.6691999999999999,13.9,4.2063999999999995,5365.0,5365.0,37.55499999999999,5284.525
Kurung Kumey,18603.0,44.4,12.5,12.4125,3.1,3.1776,1092.0,1092.0,136.5,256.62
Kurung Kumey,18603.0,44.5,12.3,12.201600000000001,3.4,3.6704000000000003,1092.0,1092.0,134.316,278.46
Kurung Kumey,18603.0,48.3,5.1,4.9674000000000005,10.5,18.019000000000002,1092.0,1092.0,55.692,880.1519999999999
Dibang Valley,2055.0,49.7,7.2,7.1568000000000005,5.9,21.768600000000003,1175.0,1175.0,84.6,760.225
Dibang Valley,2055.0,49.1,6.6,6.507599999999999,10.8,17.156399999999998,1175.0,1175.0,78.725,823.675
Dibang Valley,2055.0,47.7,5.4,5.2326000000000015,22.1,6.8799,1175.0,1175.0,65.8,965.85
Lower Dibang Valley,12000.0,51.1,3.2,3.1040000000000005,2.8,7.954,3950.0,3950.0,126.4,1896.0
Lower Dibang Valley,12000.0,47.0,3.3,3.1679999999999997,2.8,7.104000000000001,3950.0,3950.0,130.35,2227.8
Lower Dibang Valley,12000.0,31.1,3.6,3.3227999999999995,2.8,3.7842999999999996,3950.0,3950.0,146.15,3499.7
Lohit,33599.0,52.6,5.9,5.7407,1.3,9.3408,11372.0,11372.0,682.32,5629.14
Lohit,33599.0,50.8,5.3,5.1463,1.6,8.4477,11372.0,11372.0,614.0880000000001,6698.107999999999
Lohit,33599.0,45.0,3.6,3.474,2.6,5.5969999999999995,11372.0,11372.0,409.39200000000005,10143.824
Anjaw,6025.0,51.5,6.0,5.855999999999999,2.0,4.1968,428.0,428.0,25.68,118.556
Anjaw,6025.0,51.9,5.8,5.660799999999999,3.2,4.0992,428.0,428.0,24.824,122.836
Anjaw,6025.0,65.0,0.0,0.0,41.7,0.7664,428.0,428.0,0.0,274.776
Mon,43607.0,63.6,1.4,1.3873999999999997,2.0,11.594699999999998,7415.0,7415.0,103.81,4649.205
Mon,43607.0,61.5,2.0,1.98,1.8,11.583,7415.0,7415.0,148.3,4960.635
Mon,43607.0,47.8,5.5,5.406499999999999,0.7,11.894299999999998,7415.0,7415.0,415.24,6984.93
Mokokchung,37536.0,33.7,0.5,0.495,3.1,9.009,17742.0,17742.0,88.71,17085.546
Mokokchung,37536.0,33.3,0.6,0.5934,2.8,8.1098,17742.0,17742.0,106.45199999999998,17209.74
Mokokchung,37536.0,32.5,0.7,0.6909000000000001,2.2,6.0207,17742.0,17742.0,124.194,17475.87
Zunheboto,31267.0,43.9,1.7,1.6898000000000002,4.2,13.816600000000001,6044.0,6044.0,102.74799999999999,4333.548
Zunheboto,31267.0,42.5,1.5,1.485,4.4,12.473999999999998,6044.0,6044.0,90.66,4557.176
Zunheboto,31267.0,35.3,0.1,0.09720000000000001,5.5,6.1236,6044.0,6044.0,12.088,5705.536
Wokha,38499.0,51.4,1.0,0.996,1.5,10.458,8170.0,8170.0,81.7,4861.15
Wokha,38499.0,45.8,0.9,0.8955,1.4,9.4525,8170.0,8170.0,73.53,5433.05
Wokha,38499.0,21.5,0.2,0.198,1.0,5.0489999999999995,8170.0,8170.0,16.34,7900.39
Dimapur,49116.0,44.0,3.1,3.0535,2.6,11.7215,62853.0,62853.0,2011.296,57573.348
Dimapur,49116.0,38.6,2.6,2.5532000000000004,5.6,8.347000000000001,62853.0,62853.0,1634.178,59333.232
Dimapur,49116.0,33.8,2.1,2.0559000000000003,8.3,5.3845,62853.0,62853.0,1319.9130000000002,60841.704
Phek,38903.0,54.0,2.4,2.3808,2.7,10.217600000000001,7295.0,7295.0,175.08,5500.43
Phek,38903.0,52.0,2.1,2.0810999999999997,3.2,10.4055,7295.0,7295.0,153.195,5675.51
Phek,38903.0,38.3,0.4,0.3940000000000001,6.6,11.3275,7295.0,7295.0,29.18,6828.12
Tuensang,40690.0,54.8,3.4,3.3864,3.7,12.2508,9451.0,9451.0,321.334,4706.598
Tuensang,40690.0,54.5,3.4,3.3762,4.0,11.419500000000001,9451.0,9451.0,321.334,5349.266
Tuensang,40690.0,52.7,3.0,2.9370000000000003,5.6,7.5383000000000004,9451.0,9451.0,292.981,8392.488
Longleng,12686.0,65.9,2.2,2.189,1.7,12.537,2451.0,2451.0,53.922000000000004,1691.19
Longleng,12686.0,65.5,2.7,2.6865000000000006,1.5,17.313,2451.0,2451.0,66.177,1713.2490000000003
Longleng,12686.0,63.5,5.6,5.577599999999999,0.2,45.815999999999995,2451.0,2451.0,137.25599999999997,1855.4070000000002
Kiphire,16032.0,56.9,1.0,0.9940000000000001,1.8,5.367600000000001,4290.0,4290.0,42.9,1570.14
Kiphire,16032.0,50.9,0.8,0.7888,2.2,7.690799999999999,4290.0,4290.0,38.61,2063.49
Kiphire,16032.0,26.3,0.3,0.2865,3.6,16.999000000000002,4290.0,4290.0,17.16,4088.37
Kohima,31845.0,33.2,0.6,0.5945999999999999,3.5,7.3334,44255.0,44255.0,265.53,23101.11
Kohima,31845.0,32.2,1.2,1.182,2.2,6.304000000000001,44255.0,44255.0,531.06,31775.09
Kohima,31845.0,31.1,1.9,1.8581999999999999,0.7,5.2812,44255.0,44255.0,840.845,40714.6
Peren,20204.0,52.8,0.9,0.8928,3.8,17.0624,4073.0,4073.0,36.657000000000004,3140.283
Peren,20204.0,53.9,1.1,1.0901,4.0,16.351499999999998,4073.0,4073.0,44.803000000000004,3238.035
Peren,20204.0,60.2,2.1,2.0643000000000002,5.1,11.9926,4073.0,4073.0,85.53300000000002,3783.817
Senapati,38008.0,59.0,2.1,2.0727,4.5,11.3505,1826.0,1826.0,40.172000000000004,1323.85
Senapati,38008.0,59.0,2.1,2.0706,4.5,11.2404,1826.0,1826.0,38.346000000000004,1332.98
Senapati,38008.0,60.8,1.8,1.7226000000000001,4.7,5.4549,1826.0,1826.0,32.868,1782.1759999999997
Tamenglong,23982.0,56.1,8.4,8.3412,7.3,9.6321,4119.0,4119.0,345.996,2735.0160000000005
Tamenglong,23982.0,55.7,8.6,8.514,7.0,9.306000000000001,4119.0,4119.0,354.23400000000004,2908.0139999999997
Tamenglong,23982.0,53.3,10.3,9.991,5.2,7.178000000000001,4119.0,4119.0,428.376,3983.073
Churachandpur,52972.0,52.8,2.3,2.2632,10.9,13.087200000000003,4853.0,4853.0,111.619,3994.019
Churachandpur,52972.0,52.5,2.3,2.2562999999999995,10.8,12.6549,4853.0,4853.0,111.619,4047.402
Churachandpur,52972.0,49.3,2.3,2.162,10.5,5.828,4853.0,4853.0,111.619,4794.763999999999
Bishnupur,34977.0,34.2,5.9,5.805600000000001,3.3,22.0416,21172.0,21172.0,1249.1480000000001,19287.692
Bishnupur,34977.0,32.4,5.2,5.106400000000001,4.9,20.7202,21172.0,21172.0,1100.9440000000002,19541.755999999998
Bishnupur,34977.0,29.5,4.1,4.0139,7.4,18.601000000000003,21172.0,21172.0,868.052,19986.368000000002
Thoubal,65961.0,32.9,5.4,5.3136,3.8,21.648000000000003,38302.0,38302.0,2106.61,35122.934
Thoubal,65961.0,30.5,5.3,5.2046,3.9,19.247200000000003,38302.0,38302.0,2068.308,35467.651999999995
Thoubal,65961.0,26.1,5.1,4.992900000000001,4.1,14.880799999999999,38302.0,38302.0,1991.704,36042.182
Imphal West,51055.0,32.7,5.2,5.1376,2.7,18.4756,85746.0,85746.0,4544.538,78886.32
Imphal West,51055.0,30.7,4.6,4.507999999999999,5.8,13.524000000000001,85746.0,85746.0,4030.062,81372.954
Imphal West,51055.0,29.5,4.2,4.095,7.6,10.6275,85746.0,85746.0,3772.824,82916.382
Imphal East,64421.0,36.0,4.6,4.5494,3.8,20.571200000000005,46520.0,46520.0,2139.9199999999996,42286.68
Imphal East,64421.0,33.7,4.0,3.928,6.1,17.3814,46520.0,46520.0,1860.8,43170.56
Imphal East,64421.0,30.5,3.1,3.0162999999999998,9.3,12.9409,46520.0,46520.0,1488.64,44426.6
Ukhrul,36084.0,69.9,5.1,5.0489999999999995,6.0,14.751000000000001,5806.0,5806.0,301.91200000000003,4668.024
Ukhrul,36084.0,67.8,5.0,4.935,6.1,15.6933,5806.0,5806.0,290.3,4795.755999999999
Ukhrul,36084.0,54.6,4.0,3.852,7.1,21.2823,5806.0,5806.0,243.852,5579.566
Chandel,30377.0,57.9,4.0,3.972,5.9,8.937,3783.0,3783.0,155.10299999999998,2916.6929999999998
Chandel,30377.0,55.6,4.9,4.811800000000001,6.5,9.5254,3783.0,3783.0,204.282,2999.919
Chandel,30377.0,37.0,11.9,10.638600000000002,11.9,13.41,3783.0,3783.0,590.1479999999999,3665.7270000000003
Mamit,16726.0,49.0,5.9,5.805600000000001,2.4,7.773600000000001,4129.0,4129.0,243.61100000000002,3431.1989999999996
Mamit,16726.0,43.9,5.0,4.915,3.4,7.6674,4129.0,4129.0,206.45,3546.811
Mamit,16726.0,20.9,1.0,0.98,7.9,7.35,4129.0,4129.0,41.29,4075.323
Kolasib,9669.0,46.6,2.2,2.1714,8.7,8.192100000000002,12507.0,12507.0,275.154,11969.199
Kolasib,9669.0,41.8,2.3,2.2632,9.3,8.0688,12507.0,12507.0,287.661,12031.734000000002
Kolasib,9669.0,37.9,2.4,2.3568000000000002,9.7,7.954199999999999,12507.0,12507.0,300.168,12081.761999999999
Aizawl,20570.0,34.2,1.7,1.6744999999999999,7.6,12.411,80341.0,80341.0,1365.7969999999998,78252.134
Aizawl,20570.0,19.9,0.9,0.8865000000000001,4.8,5.319000000000001,80341.0,80341.0,723.0690000000001,79457.24900000001
Aizawl,20570.0,16.2,0.7,0.6894999999999999,4.0,3.4475,80341.0,80341.0,562.387,79778.613
Champhai,18395.0,47.8,4.8,4.752,8.2,11.286000000000001,12717.0,12717.0,610.4159999999999,12068.433
Champhai,18395.0,46.2,3.5,3.4615000000000005,6.1,9.593300000000001,12717.0,12717.0,445.095,12195.603000000001
Champhai,18395.0,43.6,1.5,1.4789999999999999,2.8,6.901999999999999,12717.0,12717.0,190.755,12386.358
Serchhip,7472.0,51.5,6.2,6.131800000000001,8.1,6.3296,8018.0,8018.0,497.116,7729.352000000001
Serchhip,7472.0,48.9,7.9,7.821000000000001,9.3,4.553999999999999,8018.0,8018.0,633.422,7849.622
Serchhip,7472.0,46.3,9.5,9.414499999999999,10.5,2.7747999999999995,8018.0,8018.0,769.7280000000001,7969.892000000001
Lunglei,21479.0,49.2,3.9,3.8453999999999997,3.5,7.395,17315.0,17315.0,675.285,13938.575
Lunglei,21479.0,39.4,2.6,2.5610000000000004,4.3,5.515999999999999,17315.0,17315.0,450.19,15167.94
Lunglei,21479.0,26.2,0.7,0.6888,5.4,2.8536,17315.0,17315.0,138.52,16830.18
Lawngtlai,21993.0,48.5,5.2,5.07,7.7,6.1425,5273.0,5273.0,274.196,3190.165
Lawngtlai,21993.0,46.1,4.6,4.489599999999999,7.9,7.2224,5273.0,5273.0,242.558,3527.637
Lawngtlai,21993.0,33.9,1.5,1.4714999999999998,8.9,12.458699999999999,5273.0,5273.0,84.36800000000001,5183.3589999999995
Saiha,7043.0,32.1,5.2,5.1584,7.2,13.2928,5784.0,5784.0,300.768,5032.08
Saiha,7043.0,30.4,3.9,3.8531999999999997,5.0,8.892,5784.0,5784.0,231.36,5292.36
Saiha,7043.0,28.0,2.3,2.2586,2.0,3.0442,5784.0,5784.0,133.03199999999998,5645.184
West Tripura,289621.0,40.6,3.9,3.8453999999999997,3.1,5.422999999999999,217016.0,217016.0,8680.64,184897.63199999998
West Tripura,289621.0,36.9,3.7,3.6445000000000003,5.0,5.2204999999999995,217016.0,217016.0,8246.608,196399.48
West Tripura,289621.0,31.4,3.5,3.4405,7.8,4.915,217016.0,217016.0,7812.576,212892.69599999997
South Tripura,219171.0,42.2,4.4,4.3472,1.5,12.646400000000002,44906.0,44906.0,2020.77,37092.356
South Tripura,219171.0,39.8,4.3,4.2484,1.9,12.0536,44906.0,44906.0,1975.8640000000003,38170.1
South Tripura,219171.0,27.0,3.6,3.5712,4.3,8.928,44906.0,44906.0,1616.616,44007.88
Dhalai,89457.0,46.8,7.2,7.1136,2.2,4.5447999999999995,14071.0,14071.0,1013.112,9343.144
Dhalai,89457.0,45.9,7.4,7.3112,2.3,4.446,14071.0,14071.0,1041.2540000000001,9849.7
Dhalai,89457.0,39.6,8.9,8.8199,3.4,3.7658,14071.0,14071.0,1266.39,13564.444000000001
North Tripura,150437.0,46.8,8.0,7.776,2.1,6.6096,42184.0,42184.0,3501.272,34379.96
North Tripura,150437.0,44.4,7.8,7.605,2.5,6.63,42184.0,42184.0,3374.72,35603.296
North Tripura,150437.0,33.8,7.0,6.909,4.2,6.612900000000001,42184.0,42184.0,2995.064,40918.48
West Garo Hills,139351.0,48.7,5.5,5.4670000000000005,7.9,15.1088,18594.0,18594.0,1022.67,10468.421999999999
West Garo Hills,139351.0,47.0,5.6,5.5607999999999995,8.6,14.597099999999998,18594.0,18594.0,1041.264,11267.964000000002
West Garo Hills,139351.0,33.3,6.3,6.186599999999999,14.0,11.293,18594.0,18594.0,1171.422,17459.766
East Garo Hills,62698.0,48.4,3.6,3.5712,7.3,23.411200000000004,11518.0,11518.0,414.648,9133.774
East Garo Hills,62698.0,47.6,3.2,3.1744000000000003,8.5,22.7168,11518.0,11518.0,380.094,9410.206
East Garo Hills,62698.0,42.0,1.2,1.1916,16.1,17.874,11518.0,11518.0,138.216,11137.906
South Garo Hills,35930.0,50.8,3.9,3.8688,10.4,16.467200000000002,3713.0,3713.0,148.52,2354.042
South Garo Hills,35930.0,49.9,3.8,3.7695999999999996,11.1,16.467200000000002,3713.0,3713.0,141.094,2439.4410000000003
South Garo Hills,35930.0,41.7,2.7,2.6838000000000006,18.2,16.599800000000002,3713.0,3713.0,100.251,3245.1620000000003
West Khasi Hills,74832.0,55.5,9.1,9.018099999999999,2.4,3.7658,12299.0,12299.0,1131.5079999999998,5017.991999999999
West Khasi Hills,74832.0,54.5,8.6,8.514,2.4,3.96,12299.0,12299.0,1070.013,5706.736
West Khasi Hills,74832.0,46.5,4.6,4.5402,2.1,5.1324000000000005,12299.0,12299.0,565.7539999999999,11130.595
Ribhoi,57988.0,53.2,5.8,5.724600000000001,2.7,6.119400000000001,5736.0,5736.0,338.42400000000004,3676.776
Ribhoi,57988.0,51.6,5.6,5.527200000000001,3.0,6.316800000000001,5736.0,5736.0,326.952,3808.704
Ribhoi,57988.0,33.4,3.1,3.0535,6.1,7.88,5736.0,5736.0,177.81600000000003,5242.704000000001
East Khasi Hills,106248.0,52.3,9.2,9.0988,2.2,2.5714000000000006,108843.0,108843.0,10122.399,48217.44899999999
East Khasi Hills,106248.0,38.4,5.8,5.724600000000001,4.7,2.0727,108843.0,108843.0,6421.737000000001,75319.356
East Khasi Hills,106248.0,22.9,2.0,1.97,7.4,1.4775,108843.0,108843.0,2285.703,105468.86700000001
Jaintia Hills,76546.0,45.8,8.3,8.2004,2.1,4.1495999999999995,7171.0,7171.0,602.364,3126.5560000000005
Jaintia Hills,76546.0,43.2,7.8,7.6986,4.4,3.948,7171.0,7171.0,566.509,3420.567
Jaintia Hills,76546.0,13.4,2.0,1.95,30.8,1.2675,7171.0,7171.0,150.591,6891.331
Kokrajhar,204896.0,54.1,12.9,12.7194,2.4,3.7467999999999995,17115.0,17115.0,2224.95,4261.635
Kokrajhar,204896.0,52.1,12.3,12.115500000000003,2.9,3.7429999999999994,17115.0,17115.0,2122.26,4997.58
Kokrajhar,204896.0,24.2,4.7,4.6201,10.3,4.2269,17115.0,17115.0,804.405,15420.615
Dhubri,460602.0,63.7,17.5,17.3775,1.9,6.1566,60417.0,60417.0,10633.392000000002,23562.63
Dhubri,460602.0,61.1,16.9,16.747899999999998,2.6,6.5405999999999995,60417.0,60417.0,10270.89,26160.560999999998
Dhubri,460602.0,39.2,12.1,11.882200000000001,8.3,9.7218,60417.0,60417.0,7370.873999999999,48394.01699999999
Goalpara,228610.0,59.8,12.5,12.4,2.6,9.0272,39504.0,39504.0,4977.504,24531.984
Goalpara,228610.0,57.8,11.9,11.781,3.0,9.405,39504.0,39504.0,4700.976000000001,25875.12
Goalpara,228610.0,45.6,7.9,7.773600000000001,5.1,11.611200000000002,39504.0,39504.0,3160.32,33578.4
Barpeta,447189.0,62.6,18.7,18.531699999999997,2.2,11.9911,52192.0,52192.0,9812.096000000001,36430.015999999996
Barpeta,447189.0,59.8,17.6,17.424,3.3,11.682,52192.0,52192.0,9237.983999999999,37526.048
Barpeta,447189.0,33.0,7.3,7.1613,14.2,8.4366,52192.0,52192.0,3862.2080000000005,48434.176
Morigaon,232206.0,61.4,14.6,14.380999999999998,3.0,7.9784999999999995,25275.0,25275.0,3740.7,14457.3
Morigaon,232206.0,59.6,14.1,13.874400000000001,3.6,7.9704,25275.0,25275.0,3614.325,15190.275
Morigaon,232206.0,41.4,9.2,9.015999999999998,9.6,7.35,25275.0,25275.0,2325.2999999999997,22823.325
Nagaon,674999.0,58.5,13.6,13.4232,3.4,9.3765,124186.0,124186.0,17137.668,89413.92
Nagaon,674999.0,56.2,12.5,12.325,4.7,8.874,124186.0,124186.0,15647.435999999998,93512.05799999999
Nagaon,674999.0,42.6,5.8,5.6782,12.5,6.0698,124186.0,124186.0,7326.974,118225.07200000001
Sonitpur,483325.0,57.2,10.0,9.86,3.7,8.874,64528.0,64528.0,6581.856,35490.4
Sonitpur,483325.0,54.5,9.4,9.2684,4.8,8.2824,64528.0,64528.0,6194.687999999999,38200.576
Sonitpur,483325.0,31.4,4.5,4.4235,13.7,3.932,64528.0,64528.0,2903.76,61301.6
Lakhimpur,293239.0,64.2,9.6,9.513599999999999,3.2,9.8109,34694.0,34694.0,3365.3179999999998,18630.678
Lakhimpur,293239.0,61.3,9.2,9.107999999999999,4.4,9.306000000000001,34694.0,34694.0,3191.848,20122.52
Lakhimpur,293239.0,36.7,5.5,5.3845,15.2,4.992900000000001,34694.0,34694.0,1908.17,32855.218
Dhemaji,211758.0,64.8,9.9,9.7218,3.2,7.266800000000001,16504.0,16504.0,1650.4,6651.111999999999
Dhemaji,211758.0,63.4,9.7,9.515699999999999,3.5,7.7499,16504.0,16504.0,1600.888,7393.7919999999995
Dhemaji,211758.0,46.5,7.1,6.8656999999999995,7.3,12.8611,16504.0,16504.0,1188.288,15777.823999999999
Tinsukia,290704.0,55.1,4.9,4.811800000000001,5.1,10.016399999999999,90910.0,90910.0,4545.5,70273.43
Tinsukia,290704.0,50.9,4.9,4.8069,7.0,9.025199999999998,90910.0,90910.0,4545.5,73728.01
Tinsukia,290704.0,35.9,4.9,4.777500000000001,13.5,5.5575,90910.0,90910.0,4545.5,85909.95
Dibrugarh,299852.0,53.2,5.7,5.6145000000000005,5.2,8.470999999999998,77163.0,77163.0,4398.291,57254.946
Dibrugarh,299852.0,48.3,5.3,5.2046,8.3,7.5614,77163.0,77163.0,4166.802,60727.281
Dibrugarh,299852.0,28.6,4.0,3.892,21.0,4.2812,77163.0,77163.0,3163.683,74385.132
Sivasagar,360182.0,59.2,6.1,6.0024,4.4,8.6592,45047.0,45047.0,2747.867,32388.793
Sivasagar,360182.0,56.6,5.8,5.6956,5.3,8.1506,45047.0,45047.0,2657.7729999999997,33424.873999999996
Sivasagar,360182.0,35.3,3.8,3.6859999999999995,12.1,3.783,45047.0,45047.0,1756.8329999999999,41983.804000000004
Jorhat,286330.0,60.0,8.1,7.9947,4.5,7.6986,80824.0,80824.0,6546.744000000001,47605.335999999996
